LandCover_4_Mixedtrees,x,y
0.0,-136.45834425,58.95833805
52.0,-116.87500935,58.95833805
45.0,-116.45834265,58.95833805
33.0,-115.20834255,58.95833805
61.0,-113.95834245,58.95833805
83.0,78.12500625,58.95833805
76.0,79.37500635,58.95833805
27.0,81.87500655,58.95833805
0.0,85.62500685,58.95833805
80.0,89.79167385,58.95833805
0.0,90.62500725,58.95833805
0.0,91.04167395,58.95833805
33.0,91.87500735,58.95833805
89.0,93.12500745,58.95833805
49.0,93.95834085,58.95833805
36.0,95.20834095,58.95833805
80.0,111.87500895,58.95833805
0.0,112.70834235,58.95833805
5.0,115.20834255,58.95833805
40.0,-131.04167715,58.54167135
59.0,-123.12500985,58.54167135
47.0,-119.37500955,58.54167135
11.0,-116.04167595,58.54167135
72.0,-114.79167585,58.54167135
0.0,79.37500635,58.54167135
35.0,80.20833975,58.54167135
75.0,81.04167315,58.54167135
10.0,82.29167325,58.54167135
59.0,82.70833995,58.54167135
42.0,85.62500685,58.54167135
81.0,87.29167365,58.54167135
61.0,88.95834045,58.54167135
69.0,89.37500715,58.54167135
55.0,89.79167385,58.54167135
33.0,90.62500725,58.54167135
77.0,91.04167395,58.54167135
83.0,91.45834065,58.54167135
62.0,92.29167405,58.54167135
76.0,92.70834075,58.54167135
15.0,93.12500745,58.54167135
80.0,94.37500755,58.54167135
47.0,98.12500785,58.54167135
81.0,101.87500815,58.54167135
33.0,102.29167485,58.54167135
0.0,111.87500895,58.54167135
0.0,112.29167565,58.54167135
38.0,116.04167595,58.54167135
15.0,116.45834265,58.54167135
25.0,-124.37500995,58.12500465
80.0,-122.29167645,58.12500465
80.0,-120.20834295,58.12500465
0.0,53.54167095,58.12500465
0.0,72.29167245,58.12500465
80.0,73.95833925,58.12500465
80.0,85.62500685,58.12500465
33.0,87.29167365,58.12500465
67.0,88.54167375,58.12500465
88.0,88.95834045,58.12500465
49.0,89.37500715,58.12500465
56.0,89.79167385,58.12500465
86.0,90.20834055,58.12500465
57.0,90.62500725,58.12500465
68.0,91.04167395,58.12500465
64.0,91.45834065,58.12500465
52.0,91.87500735,58.12500465
54.0,92.29167405,58.12500465
28.0,92.70834075,58.12500465
76.0,102.70834155,58.12500465
80.0,104.37500835,58.12500465
48.0,104.79167505,58.12500465
81.0,108.95834205,58.12500465
29.0,112.29167565,58.12500465
24.0,117.29167605,58.12500465
100.0,-116.87500935,57.70833795
76.0,84.37500675,57.70833795
36.0,84.79167345,57.70833795
82.0,85.62500685,57.70833795
92.0,88.12500705,57.70833795
67.0,88.95834045,57.70833795
67.0,89.79167385,57.70833795
95.0,90.62500725,57.70833795
100.0,91.04167395,57.70833795
68.0,91.45834065,57.70833795
65.0,91.87500735,57.70833795
0.0,92.29167405,57.70833795
66.0,92.70834075,57.70833795
67.0,93.54167415,57.70833795
90.0,96.87500775,57.70833795
54.0,97.29167445,57.70833795
67.0,102.70834155,57.70833795
56.0,105.20834175,57.70833795
18.0,115.20834255,57.70833795
0.0,-158.54167935,57.29167125
38.0,-123.12500985,57.29167125
0.0,-122.70834315,57.29167125
38.0,-119.79167625,57.29167125
72.0,-119.37500955,57.29167125
80.0,-118.95834285,57.29167125
80.0,-116.87500935,57.29167125
21.0,52.70833755,57.29167125
0.0,53.95833765,57.29167125
51.0,91.87500735,57.29167125
37.0,92.29167405,57.29167125
80.0,92.70834075,57.29167125
81.0,96.45834105,57.29167125
94.0,97.29167445,57.29167125
100.0,102.70834155,57.29167125
79.0,103.95834165,57.29167125
80.0,104.79167505,57.29167125
0.0,106.04167515,57.29167125
11.0,109.37500875,57.29167125
33.0,116.04167595,57.29167125
33.0,-126.87501015,56.87500455
72.0,-120.20834295,56.87500455
81.0,-116.87500935,56.87500455
0.0,48.12500385,56.87500455
0.0,49.37500395,56.87500455
0.0,51.45833745,56.87500455
43.0,51.87500415,56.87500455
0.0,53.12500425,56.87500455
32.0,54.37500435,56.87500455
11.0,55.62500445,56.87500455
22.0,56.87500455,56.87500455
55.0,58.12500465,56.87500455
68.0,59.37500475,56.87500455
78.0,93.12500745,56.87500455
75.0,93.54167415,56.87500455
0.0,94.79167425,56.87500455
65.0,95.20834095,56.87500455
79.0,97.29167445,56.87500455
83.0,103.95834165,56.87500455
33.0,104.37500835,56.87500455
0.0,-126.04167675,56.45833785
5.0,-125.62501005,56.45833785
37.0,-123.54167655,56.45833785
89.0,-121.45834305,56.45833785
85.0,-120.62500965,56.45833785
36.0,-120.20834295,56.45833785
100.0,-119.79167625,56.45833785
41.0,-117.29167605,56.45833785
68.0,-116.87500935,56.45833785
42.0,96.04167435,56.45833785
16.0,96.45834105,56.45833785
80.0,104.37500835,56.45833785
0.0,111.04167555,56.45833785
0.0,113.12500905,56.45833785
19.0,113.54167575,56.45833785
13.0,-119.79167625,56.04167115
32.0,-118.95834285,56.04167115
11.0,-118.12500945,56.04167115
7.0,-117.70834275,56.04167115
13.0,-116.87500935,56.04167115
47.0,-116.45834265,56.04167115
75.0,93.95834085,56.04167115
47.0,115.20834255,56.04167115
34.0,-126.04167675,55.62500445
0.0,-125.62501005,55.62500445
0.0,-125.20834335,55.62500445
0.0,-124.79167665,55.62500445
0.0,-124.37500995,55.62500445
24.0,-123.54167655,55.62500445
20.0,-123.12500985,55.62500445
30.0,-122.29167645,55.62500445
84.0,-119.79167625,55.62500445
37.0,-118.54167615,55.62500445
94.0,-117.70834275,55.62500445
61.0,-116.87500935,55.62500445
0.0,50.62500405,55.62500445
10.0,51.45833745,55.62500445
0.0,55.62500445,55.62500445
0.0,56.04167115,55.62500445
35.0,56.45833785,55.62500445
35.0,56.87500455,55.62500445
68.0,57.29167125,55.62500445
75.0,87.29167365,55.62500445
80.0,93.12500745,55.62500445
42.0,93.54167415,55.62500445
0.0,-125.20834335,55.20833775
0.0,-124.79167665,55.20833775
13.0,-118.54167615,55.20833775
0.0,51.87500415,55.20833775
0.0,52.29167085,55.20833775
0.0,53.54167095,55.20833775
0.0,53.95833765,55.20833775
8.0,54.37500435,55.20833775
0.0,54.79167105,55.20833775
0.0,56.04167115,55.20833775
0.0,56.45833785,55.20833775
68.0,57.29167125,55.20833775
54.0,57.70833795,55.20833775
0.0,90.20834055,55.20833775
0.0,91.45834065,55.20833775
55.0,92.29167405,55.20833775
80.0,-119.37500955,54.79167105
83.0,-117.70834275,54.79167105
12.0,-117.29167605,54.79167105
49.0,-116.87500935,54.79167105
68.0,-116.45834265,54.79167105
80.0,-115.62500925,54.79167105
0.0,42.29167005,54.79167105
0.0,42.70833675,54.79167105
16.0,53.12500425,54.79167105
0.0,53.54167095,54.79167105
0.0,53.95833765,54.79167105
0.0,54.37500435,54.79167105
3.0,54.79167105,54.79167105
0.0,55.20833775,54.79167105
64.0,55.62500445,54.79167105
18.0,56.04167115,54.79167105
28.0,56.45833785,54.79167105
68.0,56.87500455,54.79167105
37.0,57.29167125,54.79167105
9.0,61.45833825,54.79167105
22.0,65.20833855,54.79167105
20.0,81.04167315,54.79167105
28.0,91.87500735,54.79167105
33.0,92.29167405,54.79167105
47.0,93.12500745,54.79167105
33.0,93.54167415,54.79167105
54.0,93.95834085,54.79167105
0.0,-125.62501005,54.37500435
0.0,-125.20834335,54.37500435
50.0,-118.54167615,54.37500435
80.0,-117.70834275,54.37500435
80.0,-117.29167605,54.37500435
0.0,46.04167035,54.37500435
0.0,51.04167075,54.37500435
3.0,51.45833745,54.37500435
0.0,51.87500415,54.37500435
0.0,52.29167085,54.37500435
50.0,53.54167095,54.37500435
3.0,55.20833775,54.37500435
0.0,56.45833785,54.37500435
68.0,57.70833795,54.37500435
0.0,65.20833855,54.37500435
0.0,81.04167315,54.37500435
6.0,91.45834065,54.37500435
4.0,92.29167405,54.37500435
19.0,94.37500755,54.37500435
0.0,108.12500865,54.37500435
0.0,-125.20834335,53.95833765
2.0,-120.20834295,53.95833765
23.0,-116.45834265,53.95833765
1.0,-112.29167565,53.95833765
6.0,43.95833685,53.95833765
2.0,51.45833745,53.95833765
0.0,51.87500415,53.95833765
9.0,52.29167085,53.95833765
0.0,52.70833755,53.95833765
0.0,53.12500425,53.95833765
0.0,53.54167095,53.95833765
3.0,53.95833765,53.95833765
0.0,54.37500435,53.95833765
17.0,55.20833775,53.95833765
18.0,55.62500445,53.95833765
64.0,56.45833785,53.95833765
68.0,56.87500455,53.95833765
68.0,57.70833795,53.95833765
0.0,61.45833825,53.95833765
0.0,63.12500505,53.95833765
0.0,63.54167175,53.95833765
14.0,64.79167185,53.95833765
0.0,65.20833855,53.95833765
0.0,66.45833865,53.95833765
0.0,80.20833975,53.95833765
74.0,87.70834035,53.95833765
20.0,89.79167385,53.95833765
8.0,92.29167405,53.95833765
6.0,92.70834075,53.95833765
47.0,93.12500745,53.95833765
39.0,115.20834255,53.95833765
31.0,-124.37500995,53.54167095
14.0,-123.54167655,53.54167095
64.0,-120.20834295,53.54167095
3.0,-117.70834275,53.54167095
45.0,-116.45834265,53.54167095
0.0,-114.79167585,53.54167095
10.0,-106.87500855,53.54167095
14.0,-106.45834185,53.54167095
0.0,58.95833805,53.54167095
28.0,60.20833815,53.54167095
0.0,60.62500485,53.54167095
0.0,61.45833825,53.54167095
0.0,63.54167175,53.54167095
0.0,64.79167185,53.54167095
0.0,76.87500615,53.54167095
0.0,77.70833955,53.54167095
0.0,80.20833975,53.54167095
64.0,87.70834035,53.54167095
65.0,88.54167375,53.54167095
80.0,88.95834045,53.54167095
72.0,89.37500715,53.54167095
72.0,89.79167385,53.54167095
20.0,90.20834055,53.54167095
47.0,91.87500735,53.54167095
14.0,92.70834075,53.54167095
68.0,93.12500745,53.54167095
77.0,93.54167415,53.54167095
93.0,93.95834085,53.54167095
57.0,94.37500755,53.54167095
14.0,94.79167425,53.54167095
0.0,95.20834095,53.54167095
35.0,95.62500765,53.54167095
53.0,96.87500775,53.54167095
51.0,98.54167455,53.54167095
49.0,98.95834125,53.54167095
0.0,119.79167625,53.54167095
0.0,-124.37500995,53.12500425
0.0,-123.54167655,53.12500425
56.0,-122.70834315,53.12500425
37.0,-121.45834305,53.12500425
32.0,-121.04167635,53.12500425
25.0,-120.62500965,53.12500425
71.0,-118.54167615,53.12500425
0.0,-117.29167605,53.12500425
0.0,-116.87500935,53.12500425
43.0,-115.62500925,53.12500425
15.0,-114.79167585,53.12500425
4.0,-113.95834245,53.12500425
0.0,-113.12500905,53.12500425
28.0,-112.70834235,53.12500425
12.0,-111.87500895,53.12500425
0.0,-111.45834225,53.12500425
46.0,-106.87500855,53.12500425
0.0,47.70833715,53.12500425
0.0,48.12500385,53.12500425
0.0,51.45833745,53.12500425
0.0,61.04167155,53.12500425
0.0,61.45833825,53.12500425
0.0,72.70833915,53.12500425
0.0,73.12500585,53.12500425
0.0,75.20833935,53.12500425
0.0,75.62500605,53.12500425
0.0,77.29167285,53.12500425
70.0,87.70834035,53.12500425
62.0,88.54167375,53.12500425
76.0,88.95834045,53.12500425
80.0,92.70834075,53.12500425
54.0,94.79167425,53.12500425
0.0,95.20834095,53.12500425
0.0,95.62500765,53.12500425
0.0,98.54167455,53.12500425
18.0,102.29167485,53.12500425
46.0,106.04167515,53.12500425
76.0,122.29167645,53.12500425
48.0,-124.79167665,52.70833755
0.0,-122.70834315,52.70833755
21.0,-121.04167635,52.70833755
87.0,-120.20834295,52.70833755
24.0,-119.37500955,52.70833755
36.0,-117.70834275,52.70833755
0.0,-116.87500935,52.70833755
7.0,-111.04167555,52.70833755
81.0,-99.37500795,52.70833755
0.0,47.29167045,52.70833755
0.0,48.12500385,52.70833755
0.0,61.45833825,52.70833755
0.0,67.29167205,52.70833755
0.0,72.29167245,52.70833755
0.0,72.70833915,52.70833755
0.0,76.45833945,52.70833755
0.0,77.29167285,52.70833755
0.0,77.70833955,52.70833755
0.0,79.79167305,52.70833755
0.0,81.04167315,52.70833755
66.0,87.29167365,52.70833755
72.0,88.54167375,52.70833755
50.0,88.95834045,52.70833755
0.0,89.79167385,52.70833755
85.0,90.62500725,52.70833755
0.0,91.04167395,52.70833755
54.0,95.20834095,52.70833755
42.0,95.62500765,52.70833755
32.0,100.20834135,52.70833755
80.0,111.04167555,52.70833755
54.0,122.29167645,52.70833755
15.0,-124.37500995,52.29167085
12.0,-122.29167645,52.29167085
30.0,-121.87500975,52.29167085
88.0,-121.04167635,52.29167085
23.0,-105.62500845,52.29167085
0.0,40.20833655,52.29167085
0.0,52.70833755,52.29167085
0.0,53.95833765,52.29167085
0.0,59.37500475,52.29167085
0.0,60.20833815,52.29167085
0.0,67.29167205,52.29167085
0.0,72.70833915,52.29167085
0.0,73.12500585,52.29167085
0.0,76.04167275,52.29167085
0.0,76.45833945,52.29167085
0.0,76.87500615,52.29167085
0.0,77.70833955,52.29167085
3.0,84.37500675,52.29167085
0.0,84.79167345,52.29167085
0.0,86.04167355,52.29167085
97.0,87.29167365,52.29167085
39.0,87.70834035,52.29167085
56.0,88.12500705,52.29167085
43.0,88.95834045,52.29167085
80.0,89.79167385,52.29167085
47.0,90.20834055,52.29167085
54.0,90.62500725,52.29167085
61.0,91.45834065,52.29167085
5.0,91.87500735,52.29167085
38.0,93.12500745,52.29167085
36.0,93.54167415,52.29167085
80.0,94.37500755,52.29167085
34.0,94.79167425,52.29167085
28.0,95.20834095,52.29167085
41.0,95.62500765,52.29167085
40.0,96.04167435,52.29167085
47.0,96.87500775,52.29167085
46.0,97.70834115,52.29167085
0.0,98.54167455,52.29167085
0.0,98.95834125,52.29167085
54.0,108.95834205,52.29167085
34.0,110.62500885,52.29167085
39.0,111.04167555,52.29167085
0.0,-123.12500985,51.87500415
0.0,-121.45834305,51.87500415
0.0,-121.04167635,51.87500415
12.0,-111.45834225,51.87500415
64.0,-99.37500795,51.87500415
0.0,42.29167005,51.87500415
0.0,46.45833705,51.87500415
0.0,59.79167145,51.87500415
0.0,61.45833825,51.87500415
0.0,64.37500515,51.87500415
0.0,64.79167185,51.87500415
0.0,66.87500535,51.87500415
0.0,68.54167215,51.87500415
0.0,72.70833915,51.87500415
0.0,73.12500585,51.87500415
0.0,77.29167285,51.87500415
0.0,79.79167305,51.87500415
0.0,80.20833975,51.87500415
6.0,82.29167325,51.87500415
0.0,82.70833995,51.87500415
0.0,83.54167335,51.87500415
23.0,83.95834005,51.87500415
68.0,84.79167345,51.87500415
65.0,86.04167355,51.87500415
15.0,88.54167375,51.87500415
0.0,88.95834045,51.87500415
3.0,89.37500715,51.87500415
0.0,90.20834055,51.87500415
28.0,90.62500725,51.87500415
45.0,91.04167395,51.87500415
49.0,91.45834065,51.87500415
22.0,92.29167405,51.87500415
47.0,93.12500745,51.87500415
26.0,93.54167415,51.87500415
54.0,93.95834085,51.87500415
0.0,94.37500755,51.87500415
36.0,94.79167425,51.87500415
54.0,95.20834095,51.87500415
16.0,95.62500765,51.87500415
12.0,99.79167465,51.87500415
97.0,107.29167525,51.87500415
3.0,-121.04167635,51.45833745
15.0,-120.62500965,51.45833745
47.0,-118.54167615,51.45833745
13.0,-117.70834275,51.45833745
10.0,-109.79167545,51.45833745
0.0,49.79167065,51.45833745
0.0,50.20833735,51.45833745
0.0,51.04167075,51.45833745
0.0,60.20833815,51.45833745
0.0,60.62500485,51.45833745
0.0,61.04167155,51.45833745
0.0,65.20833855,51.45833745
0.0,66.87500535,51.45833745
0.0,67.70833875,51.45833745
0.0,68.12500545,51.45833745
0.0,68.54167215,51.45833745
0.0,68.95833885,51.45833745
0.0,73.12500585,51.45833745
0.0,74.79167265,51.45833745
0.0,75.20833935,51.45833745
0.0,75.62500605,51.45833745
0.0,78.54167295,51.45833745
15.0,79.79167305,51.45833745
0.0,82.29167325,51.45833745
27.0,83.12500665,51.45833745
3.0,83.54167335,51.45833745
0.0,84.79167345,51.45833745
39.0,86.04167355,51.45833745
48.0,88.54167375,51.45833745
8.0,88.95834045,51.45833745
0.0,89.79167385,51.45833745
20.0,90.20834055,51.45833745
14.0,90.62500725,51.45833745
16.0,91.04167395,51.45833745
0.0,91.45834065,51.45833745
0.0,91.87500735,51.45833745
0.0,92.70834075,51.45833745
0.0,93.12500745,51.45833745
16.0,93.54167415,51.45833745
0.0,93.95834085,51.45833745
0.0,94.79167425,51.45833745
0.0,95.20834095,51.45833745
32.0,95.62500765,51.45833745
54.0,96.04167435,51.45833745
80.0,96.45834105,51.45833745
92.0,96.87500775,51.45833745
80.0,106.04167515,51.45833745
53.0,114.37500915,51.45833745
23.0,-121.45834305,51.04167075
0.0,-121.04167635,51.04167075
0.0,-120.62500965,51.04167075
0.0,-109.79167545,51.04167075
10.0,-109.37500875,51.04167075
28.0,-108.95834205,51.04167075
0.0,48.95833725,51.04167075
0.0,50.20833735,51.04167075
0.0,51.04167075,51.04167075
0.0,53.54167095,51.04167075
0.0,56.87500455,51.04167075
0.0,59.79167145,51.04167075
0.0,61.04167155,51.04167075
0.0,61.45833825,51.04167075
0.0,62.29167165,51.04167075
0.0,62.70833835,51.04167075
0.0,63.95833845,51.04167075
0.0,64.37500515,51.04167075
20.0,64.79167185,51.04167075
0.0,65.62500525,51.04167075
0.0,66.87500535,51.04167075
0.0,67.29167205,51.04167075
0.0,68.12500545,51.04167075
0.0,68.54167215,51.04167075
0.0,71.45833905,51.04167075
0.0,73.12500585,51.04167075
0.0,74.37500595,51.04167075
0.0,75.62500605,51.04167075
0.0,76.45833945,51.04167075
0.0,76.87500615,51.04167075
11.0,82.29167325,51.04167075
61.0,83.54167335,51.04167075
49.0,83.95834005,51.04167075
35.0,85.20834015,51.04167075
14.0,86.87500695,51.04167075
26.0,87.29167365,51.04167075
0.0,87.70834035,51.04167075
0.0,88.12500705,51.04167075
15.0,88.54167375,51.04167075
0.0,88.95834045,51.04167075
0.0,89.37500715,51.04167075
0.0,89.79167385,51.04167075
0.0,90.62500725,51.04167075
0.0,91.04167395,51.04167075
37.0,91.45834065,51.04167075
0.0,92.29167405,51.04167075
0.0,92.70834075,51.04167075
0.0,93.12500745,51.04167075
37.0,93.54167415,51.04167075
80.0,93.95834085,51.04167075
37.0,94.37500755,51.04167075
0.0,94.79167425,51.04167075
30.0,95.20834095,51.04167075
44.0,95.62500765,51.04167075
47.0,96.04167435,51.04167075
55.0,96.87500775,51.04167075
4.0,98.54167455,51.04167075
33.0,-120.62500965,50.62500405
14.0,-120.20834295,50.62500405
82.0,-118.54167615,50.62500405
12.0,-111.04167555,50.62500405
9.0,-110.62500885,50.62500405
8.0,-109.79167545,50.62500405
0.0,-109.37500875,50.62500405
7.0,-108.54167535,50.62500405
0.0,-108.12500865,50.62500405
6.0,-105.20834175,50.62500405
0.0,31.04166915,50.62500405
0.0,55.20833775,50.62500405
0.0,59.37500475,50.62500405
0.0,59.79167145,50.62500405
0.0,60.20833815,50.62500405
0.0,60.62500485,50.62500405
0.0,61.45833825,50.62500405
0.0,62.29167165,50.62500405
0.0,62.70833835,50.62500405
0.0,64.37500515,50.62500405
0.0,64.79167185,50.62500405
0.0,66.87500535,50.62500405
0.0,73.12500585,50.62500405
0.0,74.37500595,50.62500405
0.0,74.79167265,50.62500405
0.0,75.20833935,50.62500405
0.0,76.45833945,50.62500405
0.0,76.87500615,50.62500405
0.0,78.12500625,50.62500405
49.0,87.70834035,50.62500405
78.0,88.12500705,50.62500405
0.0,88.54167375,50.62500405
41.0,88.95834045,50.62500405
32.0,89.37500715,50.62500405
0.0,89.79167385,50.62500405
0.0,90.20834055,50.62500405
18.0,91.45834065,50.62500405
0.0,91.87500735,50.62500405
0.0,92.70834075,50.62500405
0.0,93.54167415,50.62500405
29.0,95.20834095,50.62500405
0.0,95.62500765,50.62500405
1.0,96.04167435,50.62500405
0.0,96.45834105,50.62500405
31.0,96.87500775,50.62500405
21.0,98.12500785,50.62500405
13.0,98.95834125,50.62500405
1.0,107.29167525,50.62500405
0.0,116.87500935,50.62500405
0.0,119.37500955,50.62500405
0.0,-120.20834295,50.20833735
