ISRICSOILGRIDS_new_average_claypercent_reduced,x,y
15.0,17.70833475,60.20833815
19.0,81.87500655,60.20833815
22.0,83.12500665,60.20833815
21.0,84.37500675,60.20833815
23.0,85.62500685,60.20833815
25.0,86.87500695,60.20833815
22.0,88.12500705,60.20833815
14.0,33.95833605,59.79167145
17.0,-156.45834585,59.37500475
11.0,-130.20834375,59.37500475
20.0,70.20833895,59.37500475
18.0,70.62500565,59.37500475
21.0,71.45833905,59.37500475
17.0,71.87500575,59.37500475
16.0,78.12500625,59.37500475
23.0,79.37500635,59.37500475
22.0,80.62500645,59.37500475
21.0,81.87500655,59.37500475
18.0,83.12500665,59.37500475
22.0,84.37500675,59.37500475
23.0,85.62500685,59.37500475
24.0,86.87500695,59.37500475
17.0,-156.45834585,58.95833805
8.0,-136.45834425,58.95833805
10.0,-132.70834395,58.95833805
23.0,62.29167165,58.95833805
24.0,76.87500615,58.95833805
18.0,78.12500625,58.95833805
22.0,79.37500635,58.95833805
25.0,80.62500645,58.95833805
23.0,81.87500655,58.95833805
23.0,83.12500665,58.95833805
23.0,84.37500675,58.95833805
25.0,85.62500685,58.95833805
24.0,86.87500695,58.95833805
15.0,-157.29167925,58.54167135
12.0,-128.12501025,58.54167135
-9999.0,18.12500145,58.54167135
14.0,49.79167065,58.54167135
18.0,50.62500405,58.54167135
21.0,59.79167145,58.54167135
20.0,69.79167225,58.54167135
27.0,71.04167235,58.54167135
28.0,72.29167245,58.54167135
24.0,73.54167255,58.54167135
21.0,74.79167265,58.54167135
23.0,76.04167275,58.54167135
19.0,76.45833945,58.54167135
20.0,76.87500615,58.54167135
19.0,77.29167285,58.54167135
18.0,77.70833955,58.54167135
21.0,78.12500625,58.54167135
17.0,78.54167295,58.54167135
18.0,78.95833965,58.54167135
27.0,79.37500635,58.54167135
24.0,79.79167305,58.54167135
22.0,80.20833975,58.54167135
24.0,80.62500645,58.54167135
21.0,81.04167315,58.54167135
26.0,81.45833985,58.54167135
22.0,81.87500655,58.54167135
25.0,82.29167325,58.54167135
21.0,82.70833995,58.54167135
24.0,83.12500665,58.54167135
27.0,83.54167335,58.54167135
27.0,83.95834005,58.54167135
24.0,84.37500675,58.54167135
23.0,84.79167345,58.54167135
23.0,85.20834015,58.54167135
22.0,85.62500685,58.54167135
23.0,86.04167355,58.54167135
22.0,86.45834025,58.54167135
20.0,86.87500695,58.54167135
18.0,87.29167365,58.54167135
21.0,96.04167435,58.54167135
-9999.0,19.79166825,58.12500465
22.0,49.79167065,58.12500465
23.0,59.79167145,58.12500465
24.0,60.62500485,58.12500465
29.0,68.54167215,58.12500465
23.0,68.95833885,58.12500465
22.0,69.37500555,58.12500465
22.0,69.79167225,58.12500465
23.0,70.20833895,58.12500465
24.0,70.62500565,58.12500465
29.0,71.04167235,58.12500465
26.0,72.29167245,58.12500465
26.0,72.70833915,58.12500465
23.0,73.12500585,58.12500465
22.0,73.54167255,58.12500465
21.0,73.95833925,58.12500465
26.0,74.37500595,58.12500465
24.0,74.79167265,58.12500465
21.0,75.20833935,58.12500465
21.0,75.62500605,58.12500465
28.0,76.04167275,58.12500465
26.0,76.45833945,58.12500465
22.0,78.54167295,58.12500465
20.0,78.95833965,58.12500465
30.0,82.29167325,58.12500465
29.0,82.70833995,58.12500465
25.0,83.12500665,58.12500465
21.0,83.54167335,58.12500465
23.0,83.95834005,58.12500465
22.0,84.37500675,58.12500465
17.0,84.79167345,58.12500465
22.0,85.20834015,58.12500465
19.0,85.62500685,58.12500465
20.0,86.04167355,58.12500465
19.0,86.45834025,58.12500465
18.0,86.87500695,58.12500465
25.0,87.29167365,58.12500465
23.0,94.79167425,58.12500465
-9999.0,19.79166825,57.70833795
21.0,45.20833695,57.70833795
17.0,45.62500365,57.70833795
21.0,50.20833735,57.70833795
26.0,54.79167105,57.70833795
24.0,68.54167215,57.70833795
24.0,72.29167245,57.70833795
22.0,73.54167255,57.70833795
25.0,74.79167265,57.70833795
23.0,83.12500665,57.70833795
26.0,83.54167335,57.70833795
26.0,83.95834005,57.70833795
21.0,84.37500675,57.70833795
24.0,84.79167345,57.70833795
23.0,85.20834015,57.70833795
22.0,85.62500685,57.70833795
22.0,86.04167355,57.70833795
21.0,86.45834025,57.70833795
18.0,86.87500695,57.70833795
20.0,87.29167365,57.70833795
25.0,91.87500735,57.70833795
26.0,92.70834075,57.70833795
24.0,93.54167415,57.70833795
14.0,-125.20834335,57.29167125
-9999.0,19.37500155,57.29167125
18.0,45.20833695,57.29167125
22.0,52.70833755,57.29167125
23.0,53.95833765,57.29167125
23.0,58.54167135,57.29167125
25.0,63.95833845,57.29167125
23.0,73.95833925,57.29167125
25.0,74.37500595,57.29167125
25.0,75.20833935,57.29167125
23.0,84.37500675,57.29167125
22.0,85.20834015,57.29167125
21.0,85.62500685,57.29167125
23.0,86.87500695,57.29167125
23.0,87.29167365,57.29167125
-9999.0,18.95833485,56.87500455
17.0,22.29166845,56.87500455
21.0,22.70833515,56.87500455
10.0,26.87500215,56.87500455
20.0,44.37500355,56.87500455
18.0,45.62500365,56.87500455
19.0,46.87500375,56.87500455
21.0,48.12500385,56.87500455
24.0,49.37500395,56.87500455
23.0,51.87500415,56.87500455
23.0,55.20833775,56.87500455
26.0,56.87500455,56.87500455
24.0,58.12500465,56.87500455
22.0,58.54167135,56.87500455
24.0,59.37500475,56.87500455
24.0,74.79167265,56.87500455
28.0,75.20833935,56.87500455
28.0,75.62500605,56.87500455
25.0,83.95834005,56.87500455
27.0,84.37500675,56.87500455
21.0,84.79167345,56.87500455
21.0,85.20834015,56.87500455
26.0,85.62500685,56.87500455
27.0,86.04167355,56.87500455
30.0,86.45834025,56.87500455
26.0,86.87500695,56.87500455
24.0,87.70834035,56.87500455
26.0,88.54167375,56.87500455
24.0,90.20834055,56.87500455
27.0,91.45834065,56.87500455
25.0,91.87500735,56.87500455
22.0,93.54167415,56.87500455
21.0,23.95833525,56.45833785
22.0,38.95833645,56.45833785
29.0,68.12500545,56.45833785
28.0,84.37500675,56.45833785
25.0,85.62500685,56.45833785
26.0,86.04167355,56.45833785
27.0,86.45834025,56.45833785
27.0,88.54167375,56.45833785
26.0,88.95834045,56.45833785
27.0,89.37500715,56.45833785
27.0,89.79167385,56.45833785
29.0,93.12500745,56.45833785
28.0,93.54167415,56.45833785
-9999.0,16.87500135,56.04167115
16.0,36.87500295,56.04167115
14.0,37.29166965,56.04167115
14.0,37.70833635,56.04167115
17.0,38.12500305,56.04167115
17.0,38.95833645,56.04167115
19.0,39.37500315,56.04167115
25.0,54.79167105,56.04167115
26.0,84.79167345,56.04167115
27.0,85.20834015,56.04167115
25.0,85.62500685,56.04167115
26.0,86.04167355,56.04167115
27.0,86.45834025,56.04167115
27.0,87.29167365,56.04167115
28.0,88.12500705,56.04167115
29.0,88.95834045,56.04167115
25.0,93.12500745,56.04167115
22.0,93.54167415,56.04167115
17.0,36.87500295,55.62500445
12.0,38.12500305,55.62500445
16.0,39.37500315,55.62500445
17.0,42.70833675,55.62500445
24.0,48.54167055,55.62500445
20.0,59.37500475,55.62500445
27.0,83.54167335,55.62500445
26.0,83.95834005,55.62500445
26.0,84.37500675,55.62500445
27.0,84.79167345,55.62500445
27.0,85.20834015,55.62500445
25.0,85.62500685,55.62500445
26.0,86.04167355,55.62500445
23.0,86.45834025,55.62500445
23.0,86.87500695,55.62500445
23.0,91.04167395,55.62500445
25.0,92.29167405,55.62500445
18.0,92.70834075,55.62500445
23.0,93.12500745,55.62500445
-9999.0,14.37500115,55.20833775
21.0,36.87500295,55.20833775
20.0,37.29166965,55.20833775
23.0,38.54166975,55.20833775
16.0,38.95833645,55.20833775
26.0,46.04167035,55.20833775
28.0,48.54167055,55.20833775
29.0,51.04167075,55.20833775
27.0,63.54167175,55.20833775
29.0,73.12500585,55.20833775
28.0,77.29167285,55.20833775
28.0,78.12500625,55.20833775
30.0,79.79167305,55.20833775
26.0,83.54167335,55.20833775
27.0,83.95834005,55.20833775
26.0,84.37500675,55.20833775
27.0,84.79167345,55.20833775
27.0,85.20834015,55.20833775
26.0,85.62500685,55.20833775
28.0,86.04167355,55.20833775
27.0,86.45834025,55.20833775
23.0,86.87500695,55.20833775
21.0,87.29167365,55.20833775
17.0,88.54167375,55.20833775
17.0,88.95834045,55.20833775
21.0,93.12500745,55.20833775
24.0,93.54167415,55.20833775
22.0,93.95834085,55.20833775
-9999.0,12.70833435,54.79167105
-9999.0,13.54166775,54.79167105
-9999.0,15.20833455,54.79167105
-9999.0,16.87500135,54.79167105
