GTOPO30_ELEVATION,x,y
126.0,-148.54167855,64.79167185
329.0,-148.12501185,64.79167185
270.0,-146.87501175,64.79167185
339.0,-153.12501225,64.37500515
454.0,-153.12501225,63.95833845
135.0,121.45834305,63.95833845
75.0,125.20834335,63.95833845
29.0,127.29167685,63.95833845
160.0,-153.54167895,63.54167175
546.0,-137.29167765,63.54167175
1028.0,-134.79167745,63.54167175
1167.0,-134.37501075,63.54167175
594.0,-133.95834405,63.54167175
979.0,-133.54167735,63.54167175
114.0,119.37500955,63.54167175
188.0,119.79167625,63.54167175
1180.0,-137.29167765,63.12500505
1174.0,-133.95834405,63.12500505
920.0,-132.70834395,63.12500505
471.0,93.95834085,63.12500505
391.0,94.37500755,63.12500505
281.0,95.62500765,63.12500505
286.0,96.04167435,63.12500505
133.0,117.70834275,63.12500505
110.0,118.12500945,63.12500505
203.0,119.37500955,63.12500505
212.0,119.79167625,63.12500505
208.0,120.62500965,63.12500505
149.0,130.62501045,63.12500505
242.0,-150.20834535,62.70833835
1356.0,-148.12501185,62.70833835
1252.0,-138.54167775,62.70833835
132.0,86.04167355,62.70833835
85.0,86.45834025,62.70833835
680.0,95.62500765,62.70833835
578.0,96.04167435,62.70833835
201.0,118.12500945,62.70833835
262.0,118.54167615,62.70833835
291.0,119.37500955,62.70833835
295.0,121.87500975,62.70833835
197.0,129.37501035,62.70833835
149.0,130.62501045,62.70833835
121.0,-150.20834535,62.29167165
1498.0,-134.79167745,62.29167165
1154.0,-133.54167735,62.29167165
156.0,-115.20834255,62.29167165
-9999.0,17.70833475,62.29167165
113.0,85.62500685,62.29167165
598.0,93.12500745,62.29167165
482.0,93.54167415,62.29167165
397.0,93.95834085,62.29167165
430.0,94.37500755,62.29167165
633.0,96.04167435,62.29167165
474.0,96.87500775,62.29167165
325.0,113.95834245,62.29167165
336.0,114.37500915,62.29167165
368.0,114.79167585,62.29167165
140.0,117.70834275,62.29167165
202.0,118.12500945,62.29167165
180.0,118.54167615,62.29167165
340.0,119.79167625,62.29167165
329.0,126.04167675,62.29167165
260.0,126.45834345,62.29167165
304.0,126.87501015,62.29167165
251.0,128.54167695,62.29167165
208.0,129.37501035,62.29167165
197.0,129.79167705,62.29167165
141.0,130.62501045,62.29167165
205.0,131.04167715,62.29167165
91.0,-151.04167875,61.87500495
875.0,-135.62501085,61.87500495
911.0,-135.20834415,61.87500495
1031.0,-134.37501075,61.87500495
1440.0,-133.95834405,61.87500495
156.0,-112.70834235,61.87500495
148.0,84.79167345,61.87500495
319.0,93.12500745,61.87500495
503.0,93.54167415,61.87500495
346.0,93.95834085,61.87500495
400.0,94.37500755,61.87500495
403.0,96.04167435,61.87500495
609.0,96.87500775,61.87500495
412.0,113.12500905,61.87500495
353.0,113.54167575,61.87500495
344.0,113.95834245,61.87500495
164.0,117.70834275,61.87500495
222.0,119.79167625,61.87500495
279.0,120.62500965,61.87500495
363.0,121.87500975,61.87500495
261.0,125.62501005,61.87500495
241.0,126.87501015,61.87500495
252.0,129.37501035,61.87500495
190.0,-151.45834545,61.45833825
340.0,-151.04167875,61.45833825
80.0,-150.62501205,61.45833825
38.0,-150.20834535,61.45833825
936.0,-134.37501075,61.45833825
1459.0,-133.12501065,61.45833825
168.0,87.29167365,61.45833825
597.0,95.62500765,61.45833825
277.0,96.04167435,61.45833825
382.0,113.54167575,61.45833825
315.0,113.95834245,61.45833825
387.0,121.04167635,61.45833825
349.0,126.04167675,61.45833825
175.0,126.45834345,61.45833825
186.0,130.20834375,61.45833825
24.0,-151.87501215,61.04167155
89.0,-151.45834545,61.04167155
-9999.0,-151.04167875,61.04167155
893.0,-136.45834425,61.04167155
1340.0,-135.62501085,61.04167155
1157.0,-134.79167745,61.04167155
905.0,-134.37501075,61.04167155
124.0,83.95834005,61.04167155
139.0,84.37500675,61.04167155
139.0,84.79167345,61.04167155
142.0,86.87500695,61.04167155
309.0,91.45834065,61.04167155
330.0,91.87500735,61.04167155
415.0,93.54167415,61.04167155
206.0,93.95834085,61.04167155
353.0,94.37500755,61.04167155
361.0,113.54167575,61.04167155
352.0,113.95834245,61.04167155
401.0,116.45834265,61.04167155
290.0,116.87500935,61.04167155
319.0,117.29167605,61.04167155
381.0,118.12500945,61.04167155
322.0,118.54167615,61.04167155
314.0,118.95834285,61.04167155
291.0,119.37500955,61.04167155
319.0,119.79167625,61.04167155
393.0,120.20834295,61.04167155
245.0,120.62500965,61.04167155
-9999.0,-166.87501335,60.62500485
-9999.0,-151.87501215,60.62500485
-9999.0,-151.45834545,60.62500485
877.0,-133.95834405,60.62500485
1187.0,-133.12501065,60.62500485
1197.0,-130.62501045,60.62500485
119.0,83.12500665,60.62500485
122.0,83.95834005,60.62500485
129.0,84.37500675,60.62500485
430.0,91.04167395,60.62500485
355.0,91.87500735,60.62500485
346.0,93.12500745,60.62500485
