aridity_index_UNEP,x,y
-9999.0,100.62500805,76.87500615
-9999.0,88.12500705,75.62500605
1.1864484548568726,90.20834055,74.79167265
1.2609803676605225,91.04167395,74.79167265
1.2467814683914185,96.87500775,74.79167265
1.2287423610687256,89.79167385,74.37500595
1.2346243858337402,90.62500725,74.37500595
1.2471048831939697,93.95834085,74.37500595
1.113075613975525,100.20834135,73.95833925
1.0310853719711304,102.29167485,73.54167255
0.9933775067329407,-114.37500915,71.87500575
-9999.0,-154.37501235,71.45833905
-9999.0,-153.95834565,71.45833905
0.683974027633667,-115.62500925,71.45833905
-9999.0,-116.45834265,70.62500565
-9999.0,-114.37500915,70.62500565
-9999.0,-113.95834245,70.62500565
-9999.0,-140.62501125,70.20833895
0.7094661593437195,-114.37500915,70.20833895
0.4759652316570282,-147.70834515,69.79167225
0.8060358762741089,-115.20834255,69.79167225
0.8111873865127563,-114.37500915,69.79167225
0.6819232702255249,-120.20834295,69.37500555
0.6368569731712341,-113.95834245,69.37500555
0.5888873934745789,-127.70834355,68.95833885
0.7466062903404236,-118.12500945,68.95833885
-9999.0,-117.29167605,68.95833885
-9999.0,-114.79167585,68.95833885
0.6126527190208435,-126.45834345,68.54167215
0.6576265692710876,-139.79167785,68.12500545
-9999.0,-163.95834645,67.29167205
0.6669865846633911,-139.37501115,67.29167205
0.7266386151313782,-140.20834455,66.45833865
1.2120212316513062,86.04167355,62.70833835
1.1809029579162598,86.45834025,62.70833835
1.4844876527786255,-164.79167985,62.29167165
1.1829652786254883,85.62500685,62.29167165
1.2083678245544434,84.79167345,61.87500495
1.2205438613891602,85.20834015,61.87500495
1.2082473039627075,85.62500685,61.87500495
1.1419471502304077,86.04167355,61.87500495
1.154824137687683,86.45834025,61.87500495
1.1863539218902588,86.87500695,61.87500495
1.176424264907837,84.37500675,61.45833825
1.1787161827087402,84.79167345,61.45833825
1.1778770685195923,85.20834015,61.45833825
1.1700254678726196,85.62500685,61.45833825
1.1847318410873413,86.04167355,61.45833825
1.1681698560714722,86.45834025,61.45833825
1.158905267715454,86.87500695,61.45833825
1.1651450395584106,87.29167365,61.45833825
1.1531811952590942,87.70834035,61.45833825
1.1490000486373901,83.54167335,61.04167155
1.1697150468826294,83.95834005,61.04167155
1.144721269607544,84.37500675,61.04167155
1.189170479774475,84.79167345,61.04167155
1.1372120380401611,85.20834015,61.04167155
1.1520780324935913,85.62500685,61.04167155
1.1204161643981934,86.04167355,61.04167155
1.1138590574264526,86.45834025,61.04167155
1.1100693941116333,86.87500695,61.04167155
1.1109658479690552,87.29167365,61.04167155
1.1128302812576294,87.70834035,61.04167155
1.0936634540557861,88.12500705,61.04167155
