"x","y","value","Significance"
72.29167245,58.54167135,0.00245098047889769,"Low"
73.54167255,58.54167135,0,"Low"
74.79167265,58.54167135,0,"Low"
76.04167275,58.54167135,0.00245098047889769,"Low"
76.45833945,58.54167135,0,"Low"
76.87500615,58.54167135,0.00836820062249899,"Low"
77.29167285,58.54167135,0.0104166669771075,"Low"
77.70833955,58.54167135,0.00244498788379133,"Low"
78.12500625,58.54167135,0.00627615069970489,"Low"
78.54167295,58.54167135,0.00417536543682218,"Low"
78.95833965,58.54167135,0.0122950822114944,"Low"
79.37500635,58.54167135,0.00249999994412065,"Low"
79.79167305,58.54167135,0,"Low"
80.20833975,58.54167135,0,"Low"
80.62500645,58.54167135,0.014492753893137,"Low"
81.04167315,58.54167135,0.0025252525229007,"Low"
81.45833985,58.54167135,0.00255754473619163,"Low"
81.87500655,58.54167135,0,"Low"
82.29167325,58.54167135,0,"Low"
82.70833995,58.54167135,0.00259740254841745,"Low"
83.12500665,58.54167135,0.016736401244998,"Low"
83.54167335,58.54167135,0.020833333954215,"Low"
83.95834005,58.54167135,0.0123711340129375,"Low"
84.37500675,58.54167135,0.00614754110574722,"Low"
84.79167345,58.54167135,0.00625000009313226,"Low"
85.20834015,58.54167135,0.00416666688397527,"Low"
85.62500685,58.54167135,0,"Low"
86.04167355,58.54167135,0.00242718448862433,"Low"
86.45834025,58.54167135,0,"Low"
86.87500695,58.54167135,0,"Low"
87.29167365,58.54167135,0,"Low"
96.04167435,58.54167135,0.95273631811142,"High"
19.79166825,58.12500465,0.952182948589325,"High"
49.79167065,58.12500465,0.0336134470999241,"Low"
59.79167145,58.12500465,0.960880219936371,"High"
60.62500485,58.12500465,0.953125,"High"
68.54167215,58.12500465,0.0200400799512863,"Low"
68.95833885,58.12500465,0.00833333376795053,"Low"
69.37500555,58.12500465,0.00823045242577791,"Low"
69.79167225,58.12500465,0.0219999998807907,"Low"
70.20833895,58.12500465,0.0100603625178337,"Low"
70.62500565,58.12500465,0.0104602510109544,"Low"
71.04167235,58.12500465,0.00621118023991585,"Low"
72.29167245,58.12500465,0,"Low"
72.70833915,58.12500465,0,"Low"
73.12500585,58.12500465,0.00248756213113666,"Low"
73.54167255,58.12500465,0.00242130761034787,"Low"
73.95833925,58.12500465,0,"Low"
74.37500595,58.12500465,0.025000000372529,"Low"
74.79167265,58.12500465,0.0290456432849169,"Low"
75.20833935,58.12500465,0,"Low"
75.62500605,58.12500465,0.020833333954215,"Low"
76.04167275,58.12500465,0.0361445769667625,"Low"
76.45833945,58.12500465,0.00630252109840512,"Low"
78.54167295,58.12500465,0.0342052318155766,"Low"
78.95833965,58.12500465,0.014403291977942,"Low"
82.29167325,58.12500465,0.00414937781170011,"Low"
82.70833995,58.12500465,0.0146137783303857,"Low"
83.12500665,58.12500465,0.0104821799322963,"Low"
83.54167335,58.12500465,0.0147058824077249,"Low"
83.95834005,58.12500465,0.0124740125611424,"Low"
84.37500675,58.12500465,0.00835073087364435,"Low"
84.79167345,58.12500465,0.0144628100097179,"Low"
85.20834015,58.12500465,0.0144628100097179,"Low"
85.62500685,58.12500465,0.00245098047889769,"Low"
86.04167355,58.12500465,0,"Low"
86.45834025,58.12500465,0.0210084039717913,"Low"
86.87500695,58.12500465,0.0124223604798317,"Low"
87.29167365,58.12500465,0,"Low"
94.79167425,58.12500465,0.950124680995941,"High"
19.79166825,57.70833795,0.972292184829712,"High"
45.20833695,57.70833795,0.0240963846445084,"Low"
45.62500365,57.70833795,0.0261569414287806,"Low"
50.20833735,57.70833795,0.0221327971667051,"Low"
54.79167105,57.70833795,0.00999999977648258,"Low"
68.54167215,57.70833795,0,"Low"
72.29167245,57.70833795,0.00838574394583702,"Low"
73.54167255,57.70833795,0.0164271052926779,"Low"
74.79167265,57.70833795,0.00842105224728584,"Low"
83.12500665,57.70833795,0.0103305783122778,"Low"
83.54167335,57.70833795,0.0167014617472887,"Low"
83.95834005,57.70833795,0.00628930795937777,"Low"
84.37500675,57.70833795,0.00243902439251542,"Low"
84.79167345,57.70833795,0.00245700241066515,"Low"
85.20834015,57.70833795,0.00829875562340021,"Low"
85.62500685,57.70833795,0.00248756213113666,"Low"
86.04167355,57.70833795,0.0101010100916028,"Low"
86.45834025,57.70833795,0.0120967738330364,"Low"
86.87500695,57.70833795,0.00826446246355772,"Low"
87.29167365,57.70833795,0.022044088691473,"Low"
91.87500735,57.70833795,0.0364372469484806,"Low"
92.70834075,57.70833795,0.0300601199269295,"Low"
93.54167415,57.70833795,0.0368098169565201,"Low"
-125.20834335,57.29167125,0.0460921861231327,"Low"
19.37500155,57.29167125,0.972431063652039,"High"
45.20833695,57.29167125,0.957605957984924,"High"
52.70833755,57.29167125,0.0364963486790657,"Low"
53.95833765,57.29167125,0.0279187820851803,"Low"
58.54167135,57.29167125,0.00836820062249899,"Low"
63.95833845,57.29167125,0.951338171958923,"High"
73.95833925,57.29167125,0.0220883525907993,"Low"
74.37500595,57.29167125,0.022044088691473,"Low"
75.20833935,57.29167125,0.0180360730737448,"Low"
84.37500675,57.29167125,0,"Low"
85.20834015,57.29167125,0.953995168209076,"High"
85.62500685,57.29167125,0.0269709546118975,"Low"
86.87500695,57.29167125,0.0140000004321337,"Low"
87.29167365,57.29167125,0.0419999994337559,"Low"
18.95833485,56.87500455,0.972500026226044,"High"
22.29166845,56.87500455,0.958762884140015,"High"
22.70833515,56.87500455,0.960334002971649,"High"
26.87500215,56.87500455,0.973170757293701,"High"
44.37500355,56.87500455,0.00980392191559076,"Low"
45.62500365,56.87500455,0.964735507965088,"High"
46.87500375,56.87500455,0.950248777866364,"High"
48.12500385,56.87500455,0.0338541679084301,"Low"
49.37500395,56.87500455,0.0279898215085268,"Low"
51.87500415,56.87500455,0.0346534661948681,"Low"
55.20833775,56.87500455,0.0260000005364418,"Low"
56.87500455,56.87500455,0.027431420981884,"Low"
58.12500465,56.87500455,0.0128534706309438,"Low"
58.54167135,56.87500455,0.0140845067799091,"Low"
59.37500475,56.87500455,0.0484693869948387,"Low"
74.79167265,56.87500455,0,"Low"
75.20833935,56.87500455,0.00404858309775591,"Low"
75.62500605,56.87500455,0.0281124506145716,"Low"
83.95834005,56.87500455,0,"Low"
84.37500675,56.87500455,0.0180722884833813,"Low"
84.79167345,56.87500455,0.00619834708049893,"Low"
85.20834015,56.87500455,0.0160965789109468,"Low"
85.62500685,56.87500455,0.00619834708049893,"Low"
86.04167355,56.87500455,0.00800000037997961,"Low"
86.45834025,56.87500455,0.0219999998807907,"Low"
86.87500695,56.87500455,0.0160000007599592,"Low"
87.70834035,56.87500455,0.0280561130493879,"Low"
88.54167375,56.87500455,0.044088177382946,"Low"
90.20834055,56.87500455,0.0161616168916225,"Low"
91.45834065,56.87500455,0.036363635212183,"Low"
91.87500735,56.87500455,0.0280000008642673,"Low"
93.54167415,56.87500455,0.0166320167481899,"Low"
23.95833525,56.45833785,0.954356849193573,"High"
38.95833645,56.45833785,0.0242424234747887,"Low"
68.12500545,56.45833785,0.952618479728699,"High"
84.37500675,56.45833785,0.00604838691651821,"Low"
85.62500685,56.45833785,0,"Low"
86.04167355,56.45833785,0.0399999991059303,"Low"
86.45834025,56.45833785,0.0480000004172325,"Low"
88.54167375,56.45833785,0.034000001847744,"Low"
88.95834045,56.45833785,0.0260521043092012,"Low"
89.37500715,56.45833785,0.022044088691473,"Low"
89.79167385,56.45833785,0.0120000001043081,"Low"
93.12500745,56.45833785,0.0100401602685452,"Low"
93.54167415,56.45833785,0.0199999995529652,"Low"
16.87500135,56.04167115,0.973684191703796,"High"
36.87500295,56.04167115,0.0240480955690145,"Low"
37.29166965,56.04167115,0.0283400807529688,"Low"
37.70833635,56.04167115,0.0242424234747887,"Low"
38.12500305,56.04167115,0.0221774186939001,"Low"
38.95833645,56.04167115,0.0167014617472887,"Low"
39.37500315,56.04167115,0.0340681374073029,"Low"
54.79167105,56.04167115,0.0161290317773819,"Low"
84.79167345,56.04167115,0.0120000001043081,"Low"
85.20834015,56.04167115,0.034000001847744,"Low"
85.62500685,56.04167115,0.0181451607495546,"Low"
86.04167355,56.04167115,0.00800000037997961,"Low"
86.45834025,56.04167115,0.0020000000949949,"Low"
87.29167365,56.04167115,0.0383064523339272,"Low"
88.12500705,56.04167115,0.0199999995529652,"Low"
88.95834045,56.04167115,0.0299999993294477,"Low"
93.12500745,56.04167115,0.0199999995529652,"Low"
93.54167415,56.04167115,0.0419999994337559,"Low"
36.87500295,55.62500445,0.0228690225630999,"Low"
38.12500305,55.62500445,0.0270270276814699,"Low"
39.37500315,55.62500445,0.0125786159187555,"Low"
42.70833675,55.62500445,0.951983273029327,"High"
48.54167055,55.62500445,0.0299999993294477,"Low"
59.37500475,55.62500445,0.952853620052338,"High"
83.54167335,55.62500445,0.046000000089407,"Low"
83.95834005,55.62500445,0.00600000005215406,"Low"
84.37500675,55.62500445,0.00600000005215406,"Low"
84.79167345,55.62500445,0,"Low"
85.20834015,55.62500445,0.00404040422290564,"Low"
85.62500685,55.62500445,0.00803212821483612,"Low"
86.04167355,55.62500445,0.00600000005215406,"Low"
86.45834025,55.62500445,0.00600000005215406,"Low"
86.87500695,55.62500445,0.00800000037997961,"Low"
91.04167395,55.62500445,0.046000000089407,"Low"
92.29167405,55.62500445,0.0419999994337559,"Low"
92.70834075,55.62500445,0.0280000008642673,"Low"
93.12500745,55.62500445,0.0160000007599592,"Low"
14.37500115,55.20833775,0.962184846401215,"High"
36.87500295,55.20833775,0.0404040403664112,"Low"
37.29166965,55.20833775,0.0342741943895817,"Low"
38.54166975,55.20833775,0.0380761511623859,"Low"
38.95833645,55.20833775,0.0240480955690145,"Low"
46.04167035,55.20833775,0.0280000008642673,"Low"
48.54167055,55.20833775,0.0419999994337559,"Low"
51.04167075,55.20833775,0.0160000007599592,"Low"
63.54167175,55.20833775,0.955112218856812,"High"
73.12500585,55.20833775,0.95652174949646,"High"
77.29167285,55.20833775,0.959905683994293,"High"
78.12500625,55.20833775,0.955334961414337,"High"
79.79167305,55.20833775,0.962962985038757,"High"
83.54167335,55.20833775,0.0359999984502792,"Low"
83.95834005,55.20833775,0.00600000005215406,"Low"
84.37500675,55.20833775,0.00804828945547342,"Low"
84.79167345,55.20833775,0.0120000001043081,"Low"
85.20834015,55.20833775,0.00600000005215406,"Low"
85.62500685,55.20833775,0.00400000018998981,"Low"
86.04167355,55.20833775,0.0020000000949949,"Low"
86.45834025,55.20833775,0.0120000001043081,"Low"
86.87500695,55.20833775,0.00800000037997961,"Low"
87.29167365,55.20833775,0.0281690135598183,"Low"
88.54167375,55.20833775,0.0399999991059303,"Low"
88.95834045,55.20833775,0.00800000037997961,"Low"
93.12500745,55.20833775,0.0299999993294477,"Low"
93.54167415,55.20833775,0.0199999995529652,"Low"
93.95834085,55.20833775,0.0260000005364418,"Low"
12.70833435,54.79167105,0.975124359130859,"High"
13.54166775,54.79167105,0.971291840076447,"High"
15.20833455,54.79167105,0.962499976158142,"High"
16.87500135,54.79167105,0.958847761154175,"High"
20.62500165,54.79167105,0.952479362487793,"High"
21.45833505,54.79167105,0.977667510509491,"High"
21.87500175,54.79167105,0.956158638000488,"High"
22.29166845,54.79167105,0.961928963661194,"High"
23.95833525,54.79167105,0.96277916431427,"High"
36.87500295,54.79167105,0.0207468885928392,"Low"
43.54167015,54.79167105,0.960580885410309,"High"
46.04167035,54.79167105,0.0103734442964196,"Low"
48.12500385,54.79167105,0.046000000089407,"Low"
48.54167055,54.79167105,0.0379999987781048,"Low"
48.95833725,54.79167105,0.0260000005364418,"Low"
50.62500405,54.79167105,0.0460921861231327,"Low"
51.04167075,54.79167105,0.014028056524694,"Low"
51.45833745,54.79167105,0.0379999987781048,"Low"
51.87500415,54.79167105,0.0140000004321337,"Low"
52.70833755,54.79167105,0.0120000001043081,"Low"
60.62500485,54.79167105,0.955223858356476,"High"
61.87500495,54.79167105,0.960198998451233,"High"
80.62500645,54.79167105,0.9537712931633,"High"
81.45833985,54.79167105,0.0179999992251396,"Low"
82.29167325,54.79167105,0.0179999992251396,"Low"
82.70833995,54.79167105,0.046000000089407,"Low"
83.54167335,54.79167105,0.0120000001043081,"Low"
83.95834005,54.79167105,0.00600000005215406,"Low"
84.79167345,54.79167105,0.00800000037997961,"Low"
85.20834015,54.79167105,0.0120000001043081,"Low"
86.04167355,54.79167105,0.00999999977648258,"Low"
86.45834025,54.79167105,0.00600000005215406,"Low"
86.87500695,54.79167105,0.0160320643335581,"Low"
87.29167365,54.79167105,0.0179999992251396,"Low"
88.95834045,54.79167105,0.0280000008642673,"Low"
89.79167385,54.79167105,0.0419999994337559,"Low"
93.12500745,54.79167105,0.0480000004172325,"Low"
93.54167415,54.79167105,0.0240000002086163,"Low"
93.95834085,54.79167105,0.0359999984502792,"Low"
94.37500755,54.79167105,0.0160000007599592,"Low"
94.79167425,54.79167105,0.0240000002086163,"Low"
95.20834095,54.79167105,0.0419999994337559,"Low"
-3.95833364999999,54.37500435,0.00239808158949018,"Low"
36.87500295,54.37500435,0.020449897274375,"Low"
37.29166965,54.37500435,0.0304259639233351,"Low"
51.04167075,54.37500435,0.95329087972641,"High"
69.37500555,54.37500435,0.953995168209076,"High"
81.45833985,54.37500435,0.0261044185608625,"Low"
81.87500655,54.37500435,0.046000000089407,"Low"
82.29167325,54.37500435,0.0359999984502792,"Low"
82.70833995,54.37500435,0.0419999994337559,"Low"
83.12500665,54.37500435,0,"Low"
83.54167335,54.37500435,0.0399999991059303,"Low"
83.95834005,54.37500435,0.00808080844581127,"Low"
84.37500675,54.37500435,0.014028056524694,"Low"
85.20834015,54.37500435,0.00600000005215406,"Low"
85.62500685,54.37500435,0.00800000037997961,"Low"
86.45834025,54.37500435,0.00800000037997961,"Low"
87.70834035,54.37500435,0.0379999987781048,"Low"
88.12500705,54.37500435,0.0341365449130535,"Low"
88.54167375,54.37500435,0.0199999995529652,"Low"
88.95834045,54.37500435,0.0320000015199184,"Low"
89.37500715,54.37500435,0.0260000005364418,"Low"
92.70834075,54.37500435,0.0359999984502792,"Low"
93.12500745,54.37500435,0.0359999984502792,"Low"
93.54167415,54.37500435,0.0280000008642673,"Low"
94.37500755,54.37500435,0.0320000015199184,"Low"
94.79167425,54.37500435,0.0199999995529652,"Low"
95.20834095,54.37500435,0.0199999995529652,"Low"
36.87500295,53.95833765,0.0425101220607758,"Low"
39.79166985,53.95833765,0.00498753134161234,"Low"
41.87500335,53.95833765,0.0439999997615814,"Low"
57.29167125,53.95833765,0.0441767051815987,"Low"
68.54167215,53.95833765,0.957499980926514,"High"
81.04167315,53.95833765,0.0100603625178337,"Low"
81.45833985,53.95833765,0.00600000005215406,"Low"
82.70833995,53.95833765,0.00600000005215406,"Low"
83.12500665,53.95833765,0.0160320643335581,"Low"
84.37500675,53.95833765,0.00600000005215406,"Low"
85.62500685,53.95833765,0.00603621732443571,"Low"
86.45834025,53.95833765,0.0120000001043081,"Low"
86.87500695,53.95833765,0.0240000002086163,"Low"
87.29167365,53.95833765,0.00800000037997961,"Low"
88.12500705,53.95833765,0.0320000015199184,"Low"
88.54167375,53.95833765,0.00800000037997961,"Low"
88.95834045,53.95833765,0.00400000018998981,"Low"
89.37500715,53.95833765,0.00400801608338952,"Low"
89.79167385,53.95833765,0.0140000004321337,"Low"
91.87500735,53.95833765,0.0399999991059303,"Low"
93.95834085,53.95833765,0.00999999977648258,"Low"
94.79167425,53.95833765,0.0419999994337559,"Low"
95.20834095,53.95833765,0.0439999997615814,"Low"
-5.62500044999999,53.54167095,0.0292275566607714,"Low"
28.54166895,53.54167095,0.96341460943222,"High"
30.20833575,53.54167095,0.972431063652039,"High"
30.62500245,53.54167095,0.950207471847534,"High"
31.04166915,53.54167095,0.974358975887299,"High"
36.04166955,53.54167095,0.0146443517878652,"Low"
36.45833625,53.54167095,0.0320000015199184,"Low"
37.29166965,53.54167095,0.0249480251222849,"Low"
37.70833635,53.54167095,0.016806723549962,"Low"
38.54166975,53.54167095,0.00749999983236194,"Low"
43.95833685,53.54167095,0.046000000089407,"Low"
44.79167025,53.54167095,0.022044088691473,"Low"
46.04167035,53.54167095,0.0140000004321337,"Low"
46.45833705,53.54167095,0.0359999984502792,"Low"
47.29167045,53.54167095,0.0219999998807907,"Low"
48.54167055,53.54167095,0.0179999992251396,"Low"
49.37500395,53.54167095,0.034000001847744,"Low"
49.79167065,53.54167095,0.0280000008642673,"Low"
50.20833735,53.54167095,0.0260000005364418,"Low"
50.62500405,53.54167095,0,"Low"
51.45833745,53.54167095,0.00800000037997961,"Low"
51.87500415,53.54167095,0.0179999992251396,"Low"
56.45833785,53.54167095,0.0120000001043081,"Low"
57.70833795,53.54167095,0.0419999994337559,"Low"
67.29167205,53.54167095,0.953883469104767,"High"
71.04167235,53.54167095,0.972636818885803,"High"
78.95833965,53.54167095,0.0240963846445084,"Low"
79.37500635,53.54167095,0.0320000015199184,"Low"
79.79167305,53.54167095,0.0199999995529652,"Low"
81.04167315,53.54167095,0.0359999984502792,"Low"
81.45833985,53.54167095,0.0020000000949949,"Low"
81.87500655,53.54167095,0.0299999993294477,"Low"
82.29167325,53.54167095,0.0399999991059303,"Low"
82.70833995,53.54167095,0.00800000037997961,"Low"
83.12500665,53.54167095,0.0260000005364418,"Low"
83.54167335,53.54167095,0.00400000018998981,"Low"
83.95834005,53.54167095,0.00600000005215406,"Low"
84.37500675,53.54167095,0.00800000037997961,"Low"
84.79167345,53.54167095,0.00800000037997961,"Low"
85.20834015,53.54167095,0.0179999992251396,"Low"
85.62500685,53.54167095,0.0179999992251396,"Low"
86.04167355,53.54167095,0.00800000037997961,"Low"
86.45834025,53.54167095,0,"Low"
86.87500695,53.54167095,0.00999999977648258,"Low"
87.29167365,53.54167095,0.0359999984502792,"Low"
88.12500705,53.54167095,0.0379999987781048,"Low"
89.37500715,53.54167095,0.0160000007599592,"Low"
89.79167385,53.54167095,0.0120000001043081,"Low"
90.62500725,53.54167095,0.0120000001043081,"Low"
93.95834085,53.54167095,0.0240000002086163,"Low"
94.37500755,53.54167095,0.034000001847744,"Low"
23.12500185,53.12500425,0.972704708576202,"High"
23.54166855,53.12500425,0.965432107448578,"High"
28.12500225,53.12500425,0.952141046524048,"High"
28.54166895,53.12500425,0.96875,"High"
30.62500245,53.12500425,0.96673595905304,"High"
36.87500295,53.12500425,0.0340681374073029,"Low"
39.37500315,53.12500425,0.0169851388782263,"Low"
41.87500335,53.12500425,0.0439999997615814,"Low"
43.12500345,53.12500425,0.0199999995529652,"Low"
61.04167155,53.12500425,0.0180722884833813,"Low"
61.87500495,53.12500425,0.955445528030396,"High"
63.12500505,53.12500425,0.956158638000488,"High"
63.54167175,53.12500425,0.953684210777283,"High"
73.12500585,53.12500425,0.0448877811431885,"Low"
75.20833935,53.12500425,0.0188284516334534,"Low"
79.37500635,53.12500425,0.0020000000949949,"Low"
80.62500645,53.12500425,0.0280000008642673,"Low"
81.87500655,53.12500425,0.00400000018998981,"Low"
82.70833995,53.12500425,0.0160000007599592,"Low"
83.12500665,53.12500425,0.00600000005215406,"Low"
83.95834005,53.12500425,0.0280000008642673,"Low"
84.37500675,53.12500425,0.0179999992251396,"Low"
85.62500685,53.12500425,0,"Low"
86.04167355,53.12500425,0.0299999993294477,"Low"
86.45834025,53.12500425,0.0219999998807907,"Low"
86.87500695,53.12500425,0.0260000005364418,"Low"
87.29167365,53.12500425,0,"Low"
87.70834035,53.12500425,0.00400000018998981,"Low"
88.12500705,53.12500425,0.034000001847744,"Low"
88.54167375,53.12500425,0.034000001847744,"Low"
89.37500715,53.12500425,0.0199999995529652,"Low"
89.79167385,53.12500425,0.0160000007599592,"Low"
90.20834055,53.12500425,0.00600000005215406,"Low"
90.62500725,53.12500425,0.0179999992251396,"Low"
92.29167405,53.12500425,0.0280000008642673,"Low"
-116.45834265,52.70833755,0.0399999991059303,"Low"
-55.62500445,52.70833755,0.0101010100916028,"Low"
23.12500185,52.70833755,0.973365604877472,"High"
23.54166855,52.70833755,0.970515966415405,"High"
30.62500245,52.70833755,0.951882839202881,"High"
35.62500285,52.70833755,0.034000001847744,"Low"
36.04166955,52.70833755,0.0180360730737448,"Low"
61.87500495,52.70833755,0.954999983310699,"High"
68.54167215,52.70833755,0.958677709102631,"High"
68.95833885,52.70833755,0.962421715259552,"High"
75.20833935,52.70833755,0.950413227081299,"High"
78.12500625,52.70833755,0.0359999984502792,"Low"
79.37500635,52.70833755,0.0219999998807907,"Low"
80.62500645,52.70833755,0.0160000007599592,"Low"
81.87500655,52.70833755,0.0179999992251396,"Low"
83.12500665,52.70833755,0.0120000001043081,"Low"
83.95834005,52.70833755,0.0439999997615814,"Low"
84.37500675,52.70833755,0.00600000005215406,"Low"
85.62500685,52.70833755,0.00400000018998981,"Low"
86.04167355,52.70833755,0.0240000002086163,"Low"
86.45834025,52.70833755,0.0020000000949949,"Low"
86.87500695,52.70833755,0.00600000005215406,"Low"
87.29167365,52.70833755,0.00600000005215406,"Low"
88.12500705,52.70833755,0.00999999977648258,"Low"
88.54167375,52.70833755,0.00600000005215406,"Low"
88.95834045,52.70833755,0.0379999987781048,"Low"
89.37500715,52.70833755,0.0140000004321337,"Low"
89.79167385,52.70833755,0,"Low"
90.62500725,52.70833755,0.00600000005215406,"Low"
91.45834065,52.70833755,0.0199999995529652,"Low"
91.87500735,52.70833755,0.0359999984502792,"Low"
100.20834135,52.70833755,0.0160000007599592,"Low"
-55.62500445,52.29167085,0.00249999994412065,"Low"
-55.20833775,52.29167085,0.00749999983236194,"Low"
16.87500135,52.29167085,0.968824923038483,"High"
18.95833485,52.29167085,0.957711458206177,"High"
23.95833525,52.29167085,0.969620227813721,"High"
29.79166905,52.29167085,0.970370352268219,"High"
31.04166915,52.29167085,0.961340188980103,"High"
32.29166925,52.29167085,0.962121188640594,"High"
35.62500285,52.29167085,0.0185567010194063,"Low"
36.04166955,52.29167085,0.0442655943334103,"Low"
