"x","y","value"
93.12500745,80.62500645,7.357446156675e-05
93.54167415,80.62500645,7.357446156675e-05
93.95834085,80.62500645,7.357446156675e-05
94.37500755,80.62500645,7.357446156675e-05
94.79167425,80.62500645,7.357446156675e-05
95.20834095,80.62500645,7.357446156675e-05
95.62500765,80.62500645,7.357446156675e-05
96.04167435,80.62500645,7.357446156675e-05
96.45834105,80.62500645,7.357446156675e-05
98.12500785,80.62500645,7.357446156675e-05
98.54167455,80.62500645,7.357446156675e-05
98.95834125,80.62500645,7.357446156675e-05
99.37500795,80.62500645,7.357446156675e-05
92.70834075,80.20833975,7.357446156675e-05
93.12500745,80.20833975,7.357446156675e-05
93.54167415,80.20833975,7.357446156675e-05
93.95834085,80.20833975,7.357446156675e-05
94.37500755,80.20833975,7.357446156675e-05
94.79167425,80.20833975,7.357446156675e-05
95.20834095,80.20833975,7.357446156675e-05
95.62500765,80.20833975,7.357446156675e-05
96.04167435,80.20833975,7.357446156675e-05
96.45834105,80.20833975,7.357446156675e-05
96.87500775,80.20833975,7.357446156675e-05
97.29167445,80.20833975,7.357446156675e-05
97.70834115,80.20833975,7.357446156675e-05
98.12500785,80.20833975,7.357446156675e-05
98.54167455,80.20833975,7.357446156675e-05
98.95834125,80.20833975,7.357446156675e-05
99.37500795,80.20833975,7.357446156675e-05
99.79167465,80.20833975,7.357446156675e-05
100.20834135,80.20833975,7.357446156675e-05
92.70834075,79.79167305,7.357446156675e-05
93.12500745,79.79167305,7.357446156675e-05
93.54167415,79.79167305,7.357446156675e-05
93.95834085,79.79167305,7.357446156675e-05
94.37500755,79.79167305,7.357446156675e-05
94.79167425,79.79167305,7.357446156675e-05
95.20834095,79.79167305,7.357446156675e-05
95.62500765,79.79167305,7.357446156675e-05
96.04167435,79.79167305,7.357446156675e-05
96.45834105,79.79167305,7.357446156675e-05
96.87500775,79.79167305,7.357446156675e-05
97.29167445,79.79167305,7.357446156675e-05
97.70834115,79.79167305,7.357446156675e-05
98.12500785,79.79167305,7.357446156675e-05
98.54167455,79.79167305,7.357446156675e-05
98.95834125,79.79167305,7.357446156675e-05
99.37500795,79.79167305,7.89754121797159e-05
99.79167465,79.79167305,7.357446156675e-05
100.20834135,79.79167305,7.89754121797159e-05
100.62500805,79.79167305,7.357446156675e-05
101.87500815,79.79167305,7.357446156675e-05
102.29167485,79.79167305,7.357446156675e-05
102.70834155,79.79167305,7.357446156675e-05
103.12500825,79.79167305,7.357446156675e-05
93.12500745,79.37500635,7.357446156675e-05
93.54167415,79.37500635,7.357446156675e-05
93.95834085,79.37500635,7.357446156675e-05
94.37500755,79.37500635,7.357446156675e-05
94.79167425,79.37500635,7.357446156675e-05
95.20834095,79.37500635,7.357446156675e-05
95.62500765,79.37500635,7.357446156675e-05
96.04167435,79.37500635,7.357446156675e-05
96.45834105,79.37500635,7.357446156675e-05
96.87500775,79.37500635,7.357446156675e-05
